"";"HH11";"HH14/15";"HH21/22";"HH25/26";"HH32";"HH36";"HH4/5"
"chr1_47960961_ID=RF00032.14";3,57142857142857;10,8571428571429;19,2857142857143;38,2857142857143;76,5714285714286;89,4285714285714;7,85714285714286
"chr1_47973684_ID=RF00032.15";3,57142857142857;27,8571428571429;12,7142857142857;10;1,85714285714286;1,14285714285714;3,42857142857143
"chr1_47975388_ID=RF00032.16";104,142857142857;47,4285714285714;29;42,2857142857143;13,8571428571429;15,7142857142857;30,4285714285714
"chr1_47978423_ID=RF00032.17";16,7142857142857;5,14285714285714;6,28571428571429;2,71428571428571;5,71428571428571;14,4285714285714;3,71428571428571
"chr1_47980592_ID=RF00032.18";118,285714285714;201,142857142857;91,7142857142857;68,7142857142857;94,2857142857143;83;78,7142857142857
"chr1_47986708_ID=RF00032.19";3,57142857142857;0,714285714285714;1,57142857142857;0,285714285714286;0,714285714285714;0,142857142857143;0
"chr1_47994503_ID=RF00032.20";3,57142857142857;0,714285714285714;0,285714285714286;0,285714285714286;0,714285714285714;0,142857142857143;0,285714285714286
"chr1_47995710_ID=RF00032.21";3,57142857142857;6,85714285714286;3,28571428571429;0,285714285714286;0,714285714285714;0,142857142857143;2,57142857142857
"chr1_47997841_ID=RF00032.22";3,57142857142857;0,714285714285714;0,285714285714286;0,285714285714286;0,714285714285714;0,142857142857143;0,714285714285714
"chr1_48009491_ID=RF00032.23";373,714285714286;331,142857142857;335,142857142857;367,142857142857;1588,71428571429;1567,28571428571;140,428571428571
"chr1_48010383_ID=RF00032.24";68,7142857142857;20,1428571428571;12,4285714285714;22,4285714285714;45,2857142857143;63,2857142857143;0,285714285714286
"chr1_48011610_ID=RF00032.25";50,7142857142857;142,857142857143;29;67,5714285714286;129,714285714286;111,857142857143;20,8571428571429
"chr1_48016642_ID=RF00032.26";3,42857142857143;0,714285714285714;0,285714285714286;0,285714285714286;1,85714285714286;0,142857142857143;0,714285714285714
"chr1_48017865_ID=RF00032.27";57,4285714285714;24,1428571428571;19,1428571428571;18,7142857142857;5,71428571428571;8;8,71428571428571
"chr1_48026261_ID=RF00032.28";33,2857142857143;17,4285714285714;3,28571428571429;0,285714285714286;29;1,14285714285714;2,57142857142857
"chr1_48026805_ID=RF00032.29";3,42857142857143;14,1428571428571;0,285714285714286;4,42857142857143;0,714285714285714;2;4,28571428571429
"chr1_48028024_ID=RF00032.30";16,1428571428571;10,8571428571429;3,14285714285714;2,71428571428571;2,71428571428571;3,14285714285714;5,57142857142857
"chr1_48029884_ID=RF00032.31";3,42857142857143;3,57142857142857;0,285714285714286;0,285714285714286;0,714285714285714;0,142857142857143;3
"chr1_48030294_ID=RF00032.32";3,42857142857143;2,28571428571429;0,285714285714286;0,285714285714286;0,714285714285714;1,14285714285714;1,28571428571429
"chr1_48031911_ID=RF00032.33";3,42857142857143;0,714285714285714;1,57142857142857;0,285714285714286;0,714285714285714;0,142857142857143;2,57142857142857
"chr1_48033109_ID=RF00032.34";3,42857142857143;3,57142857142857;1,57142857142857;4,42857142857143;0,714285714285714;3,85714285714286;9,14285714285714
"chr1_48033534_ID=RF00032.35";44,2857142857143;0,714285714285714;0,285714285714286;0,285714285714286;0,714285714285714;0,142857142857143;8,14285714285714
"chr1_48223222_ID=mir-6581_1";3,42857142857143;0,714285714285714;0,285714285714286;0,285714285714286;0,714285714285714;0,142857142857143;0
"chr1_48973719_number=5";3,42857142857143;8,71428571428571;17,4285714285714;7,42857142857143;26,8571428571429;35,8571428571429;3,42857142857143
"chr1_49039366_ID=RF00007.1";3,28571428571429;3,57142857142857;1,57142857142857;0,285714285714286;0,714285714285714;2;2,14285714285714
"chr1_49133041_ID=mir-1581_1";3,28571428571429;10,7142857142857;3,14285714285714;7,42857142857143;1,71428571428571;2;0,714285714285714
"chr1_49353559_ID=mir-33_2";3,28571428571429;0,714285714285714;0,285714285714286;0,285714285714286;0,714285714285714;0,142857142857143;0
"chr1_49486009_ID=RF02253.1";367,142857142857;216,142857142857;226,142857142857;211,428571428571;313,571428571429;373,714285714286;270,285714285714
"chr1_49748062_ID=mir-1683_1";56,5714285714286;77,5714285714286;55,4285714285714;90,7142857142857;115,142857142857;116,142857142857;38,4285714285714
"chr1_50354165_ID=RF00100.2";3,28571428571429;0,714285714285714;0,285714285714286;0,285714285714286;0,714285714285714;1,14285714285714;0
"chr1_50550577_CD_164";216,142857142857;84,1428571428571;137,857142857143;121,428571428571;90,7142857142857;90,7142857142857;240,142857142857
"chr1_50552408_ID=mir-3538_1";57;75;42,2857142857143;38,2857142857143;57,4285714285714;43;134,142857142857
"chr1_51573092_ID=mir-1742_1";12,1428571428571;2,14285714285714;6,28571428571429;5,85714285714286;15,5714285714286;28,4285714285714;6,42857142857143
"chr1_55365913_number=6";3,28571428571429;0,714285714285714;0,285714285714286;0,285714285714286;0,714285714285714;0,142857142857143;0
"chr1_55823926_number=7";3,14285714285714;6,85714285714286;1,42857142857143;0,285714285714286;4,14285714285714;3,14285714285714;5,85714285714286
"chr1_58018961_ID=mir-490_1";22;0,714285714285714;0,285714285714286;0,285714285714286;0,714285714285714;0,142857142857143;0
"chr1_58358091_ID=mir-2955_1";3,14285714285714;0,714285714285714;0,285714285714286;0,285714285714286;0,714285714285714;0,142857142857143;1,42857142857143
"chr1_59704345_ID=mir-1593_1";3,14285714285714;2;0,285714285714286;0,285714285714286;0,571428571428571;2;1,28571428571429
"chr1_63906594_ID=RF00001.1";3,14285714285714;0,714285714285714;0,285714285714286;0,285714285714286;0,571428571428571;0,142857142857143;0
"chr1_66410277_ID=RF02271.2";3;0,714285714285714;0,285714285714286;0,285714285714286;0,571428571428571;0,142857142857143;0
"chr1_68833800_ID=RF02271.3";3;0,714285714285714;0,285714285714286;0,285714285714286;0,571428571428571;0,142857142857143;0
"chr1_69563792_ID=RF02094.2";2,85714285714286;0,714285714285714;0,285714285714286;0,285714285714286;0,571428571428571;0,142857142857143;0
"chr1_70997895_ID=RF02271.4";2,85714285714286;0,571428571428571;0,285714285714286;0,285714285714286;0,571428571428571;0,142857142857143;0
"chr1_71371144_ID=let-7_5";2,71428571428571;0,571428571428571;0,142857142857143;0,285714285714286;0,571428571428571;0,142857142857143;0
"chr1_71371975_ID=let-7_10";2,71428571428571;0,571428571428571;0,142857142857143;1,57142857142857;13,7142857142857;12,7142857142857;0,285714285714286
"chr1_71640474_ID=mir-1727_1";22;3,57142857142857;0,142857142857143;0,285714285714286;0,571428571428571;0,142857142857143;3
"chr1_73671508_ID=RF00485.3";2,71428571428571;3,57142857142857;3,14285714285714;0,285714285714286;5,71428571428571;6,42857142857143;7,85714285714286
"chr1_73762938_ID=RF00485.4";35,4285714285714;22;8,42857142857143;11,7142857142857;32,2857142857143;31,1428571428571;22,2857142857143
"chr1_74770729_ID=RF00214.3";22,8571428571429;12,7142857142857;10,4285714285714;4,28571428571429;4,14285714285714;4,85714285714286;50
"chr1_75871760_ID=mir-6606_1";2,71428571428571;0,571428571428571;0,142857142857143;0,285714285714286;0,571428571428571;0,142857142857143;0
"chr1_76072443_ID=RF00214.4";2,71428571428571;27,5714285714286;10,1428571428571;4,14285714285714;0,571428571428571;1,14285714285714;18,4285714285714
"chr1_76381420_ID=mir-6553_1";2,71428571428571;0,571428571428571;1,42857142857143;2,71428571428571;0,571428571428571;0,142857142857143;0
"chr1_76402291_CD_58";2,71428571428571;6,42857142857143;0,142857142857143;2,71428571428571;2,71428571428571;1,14285714285714;2
"chr1_76472751_HACA_98";2,71428571428571;14;25,4285714285714;22,4285714285714;19,2857142857143;14,4285714285714;15
"chr1_76805518_ID=RF00066.1";137,857142857143;135,857142857143;90,7142857142857;70,5714285714286;142,857142857143;142,857142857143;146,857142857143
"chr1_78759912_number=43";2,71428571428571;0,571428571428571;0,142857142857143;0,285714285714286;1,71428571428571;0,142857142857143;12
"chr1_78763366_number=8";2,57142857142857;0,571428571428571;0,142857142857143;0,285714285714286;0,571428571428571;0,142857142857143;0
"chr1_78766504_number=9";2,57142857142857;0,571428571428571;1,42857142857143;0,285714285714286;0,571428571428571;0,142857142857143;1,42857142857143
"chr1_78767948_number=10";2,57142857142857;0,571428571428571;0,142857142857143;0,285714285714286;0,571428571428571;0,142857142857143;0
"chr1_79371004_ID=mir-6609_1";2,57142857142857;0,571428571428571;1,42857142857143;0,285714285714286;2,71428571428571;0,142857142857143;2,57142857142857
"chr1_80076391_ID=RF01063.2";6,42857142857143;0,571428571428571;3,14285714285714;0,285714285714286;0,571428571428571;1,14285714285714;0
"chr1_80199429_ID=mir-3539_1";9;0,571428571428571;0,142857142857143;1,42857142857143;0,571428571428571;4,85714285714286;1,28571428571429
"chr1_81181695_ID=RF01884.1";2,57142857142857;0,571428571428571;0,142857142857143;0,142857142857143;0,571428571428571;0,142857142857143;0
"chr1_82209905_ID=RF00697.1";2,57142857142857;0,571428571428571;0,142857142857143;0,142857142857143;0,571428571428571;0,142857142857143;0
"chr1_83233227_ID=mir-1690_1";2,57142857142857;0,571428571428571;0,142857142857143;0,142857142857143;0,571428571428571;0,142857142857143;0
"chr1_83560998_number=11";2,57142857142857;0,571428571428571;0,142857142857143;0,142857142857143;0,428571428571429;0,142857142857143;0
"chr1_83561415_number=12";2,57142857142857;2;0,142857142857143;0,142857142857143;0,428571428571429;1,14285714285714;0
"chr1_83561959_number=42";2,57142857142857;0,571428571428571;0,142857142857143;0,142857142857143;0,428571428571429;0,142857142857143;0
"chr1_83562249_number=13";2,57142857142857;0,571428571428571;1,42857142857143;0,142857142857143;0,428571428571429;2;0
"chr1_83562543_number=41";2,57142857142857;0,571428571428571;0,142857142857143;0,142857142857143;0,428571428571429;1,14285714285714;0
"chr1_83562730_number=40";2,57142857142857;0,428571428571429;0,142857142857143;0,142857142857143;0,428571428571429;0,142857142857143;0
"chr1_83563970_number=14";2,57142857142857;0,428571428571429;0,142857142857143;0,142857142857143;0,428571428571429;0,142857142857143;0,285714285714286
"chr1_83564216_number=15";2,57142857142857;0,428571428571429;0,142857142857143;0,142857142857143;0,428571428571429;0,142857142857143;0
"chr1_83564612_number=16";2,57142857142857;0,428571428571429;0,142857142857143;0,142857142857143;2,71428571428571;0,142857142857143;0,714285714285714
"chr1_84914592_number=17";2,57142857142857;2;3;1,42857142857143;0,428571428571429;1,14285714285714;16,5714285714286
"chr1_85159418_number=18";2,57142857142857;0,428571428571429;0,142857142857143;0,142857142857143;0,428571428571429;0,142857142857143;0
"chr1_88678444_ID=RF02271.5";2,57142857142857;0,428571428571429;0,142857142857143;0,142857142857143;0,428571428571429;0,142857142857143;0
"chr1_90910269_number=19";2,57142857142857;0,428571428571429;0,142857142857143;0,142857142857143;0,428571428571429;0,142857142857143;0
"chr1_90910750_number=39";2,57142857142857;0,428571428571429;0,142857142857143;1,42857142857143;0,285714285714286;1,14285714285714;0,714285714285714
"chr1_91465543_ID=RF00697.2";2,57142857142857;0,428571428571429;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_91716451_ID=mir-6616_1";2,57142857142857;0,428571428571429;1,42857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_93185199_ID=mir-1806_1";2,57142857142857;0,428571428571429;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_94975982_ID=mir-6651_1";2,57142857142857;0,428571428571429;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_94992672_ID=RF00026.1";2,57142857142857;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_96554624_ID=RF02271.6";2,57142857142857;0,285714285714286;0,142857142857143;1,42857142857143;0,285714285714286;0,142857142857143;0
"chr1_98347476_ID=mir-99_1";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_98348229_ID=let-7_1";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_98380660_ID=mir-3588_1";2,42857142857143;0,285714285714286;4,42857142857143;10;24,7142857142857;17,2857142857143;0
"chr1_98974628_ID=RF01417.2";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_100014902_ID=RF01417.3";270,285714285714;307,142857142857;452,714285714286;270,285714285714;181;251;705,857142857143
"chr1_100351582_ID=RF00002.1";795,857142857143;1034,42857142857;942,428571428571;2368,14285714286;1034,42857142857;1176;824,857142857143
"chr1_100385790_ID=RF00002.2";28;96;65,4285714285714;113,714285714286;41,2857142857143;85,8571428571429;469,714285714286
"chr1_101488423_ID=RF00026.2";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_101820932_ID=mir-148_2";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_103227959_ID=RF02271.7";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_104085133_ID=mir-1738_1";2,42857142857143;0,285714285714286;1,42857142857143;0,142857142857143;0,285714285714286;1,14285714285714;0
"chr1_104768794_number=38";2,42857142857143;10,5714285714286;1,42857142857143;0,142857142857143;1,71428571428571;9,42857142857143;23,2857142857143
"chr1_106724007_ID=RF02094.3";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_109977182_ID=mir-222_1";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_109977686_ID=mir-221_1";2,42857142857143;6,42857142857143;0,142857142857143;4,14285714285714;5,57142857142857;6,42857142857143;3,42857142857143
"chr1_110484599_ID=RF00026.3";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_113567098_ID=RF02094.4";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_116650052_ID=RF00003.3";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_116919109_ID=RF00214.5";1567,28571428571;1588,71428571429;1034,42857142857;795,857142857143;485,714285714286;439,857142857143;6493,14285714286
"chr1_117443614_ID=RF00422.1";23,7142857142857;2;0,142857142857143;1,42857142857143;0,285714285714286;2;1,42857142857143
"chr1_118630594_number=20";30;12,7142857142857;3;2,71428571428571;0,285714285714286;1,85714285714286;0,285714285714286
"chr1_119907836_number=21";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0,142857142857143;0
"chr1_126318826_ID=mir-1397_1";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0;0
"chr1_126438787_ID=RF00214.6";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0;0
"chr1_129818942_ID=RF02271.8";226,142857142857;194,714285714286;113,714285714286;81,5714285714286;140,428571428571;101,857142857143;0
"chr1_130382446_ID=mir-1805_1";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0;0
"chr1_130622158_ID=RF01803.1";7;2;0,142857142857143;0,142857142857143;21,5714285714286;20,1428571428571;2
"chr1_131367145_ID=RF00001.2";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0;0
"chr1_132032245_ID=RF00619.2";2,42857142857143;0,285714285714286;1,42857142857143;2,71428571428571;0,285714285714286;0;0
"chr1_132416104_ID=mir-6559_1";8;20;31,1428571428571;22,2857142857143;35,4285714285714;11,1428571428571;14,4285714285714
"chr1_132753959_number=37";2,42857142857143;0,285714285714286;1,42857142857143;1,42857142857143;2,71428571428571;0;0
"chr1_132818246_CD_48";49,2857142857143;107,714285714286;127,857142857143;119,571428571429;151,428571428571;140,428571428571;48
"chr1_132938805_ID=mir-1656_1";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0;0,714285714285714
"chr1_136086269_ID=mir-1700_1";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;1,14285714285714;0
"chr1_137337019_number=36";22;10,4285714285714;1,42857142857143;4,14285714285714;2,71428571428571;1,14285714285714;5,28571428571429
"chr1_137367914_number=35";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0;0,714285714285714
"chr1_138533094_ID=mir-1736_1";2,42857142857143;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;1,14285714285714;2,42857142857143
"chr1_139187329_ID=mir-1632_1";2,28571428571429;0,285714285714286;1,42857142857143;4,14285714285714;5,57142857142857;6,28571428571429;0
"chr1_140753987_ID=RF01417.4";2,28571428571429;3,57142857142857;2,85714285714286;5,85714285714286;1,71428571428571;3,14285714285714;75,4285714285714
"chr1_143769567_ID=mir-2984_1";2,28571428571429;0,285714285714286;1,42857142857143;1,42857142857143;0,285714285714286;0;0
"chr1_144185923_ID=mir-1555_1";83;51,4285714285714;71,7142857142857;35,8571428571429;53,1428571428571;42,8571428571429;14
"chr1_145145717_number=34";2,28571428571429;3,57142857142857;2,85714285714286;0,142857142857143;2,57142857142857;3,14285714285714;0
"chr1_145707413_number=22";2,28571428571429;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0;0
"chr1_145844237_ID=RF00066.2";2,28571428571429;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;1,85714285714286;0
"chr1_147253130_ID=mir-92_1";2,28571428571429;15,7142857142857;8,42857142857143;4,14285714285714;5,57142857142857;4,71428571428571;14,4285714285714
"chr1_147253243_ID=mir-19_3";2,28571428571429;0,285714285714286;0,142857142857143;0,142857142857143;1,71428571428571;0;5,28571428571429
"chr1_147253372_ID=mir-20_2";2,14285714285714;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0;0
"chr1_147253552_ID=mir-19_2";2;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0;0
"chr1_147253686_ID=mir-18_2";2;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0;0
"chr1_147253839_ID=mir-17_1";2;0,285714285714286;0,142857142857143;0,142857142857143;0,285714285714286;0;0
"chr1_147581727_number=23";2;0,285714285714286;1,42857142857143;0,142857142857143;0,285714285714286;0;1,28571428571429
"chr1_148525157_number=33";2;0,285714285714286;0,142857142857143;0,142857142857143;0,142857142857143;0;0
"chr1_148567595_ID=RF00214.7";2179,28571428571;2179,28571428571;2179,28571428571;1176;631,428571428571;485,714285714286;2179,28571428571
"chr1_149232904_number=32";2;0,285714285714286;0,142857142857143;0,142857142857143;0,142857142857143;0;0
"chr1_149389308_ID=RF01417.5";62,5714285714286;41,2857142857143;42;43,4285714285714;21,2857142857143;23,8571428571429;43,4285714285714
"chr1_149721145_ID=RF01417.6";2;0,285714285714286;0,142857142857143;0,142857142857143;0,142857142857143;0;0
"chr1_151409472_ID=RF00214.8";1176;942,428571428571;744;631,428571428571;319,142857142857;260,571428571429;2795,28571428571
